ID,FearID,fear,JoyID,joy,LoveID,love,SadID,Sadness,SurpriseID,surprise,AngerID,anger,NoEmotionID,none,NoOfEmotions,Include,Question Text
48582519,48582519,notfear,48582519,NoJoy,48582519,notlove,48582519,notsadness,48582519,notsurprise,48582519,NotAnger,48582519,NoEmotion,0,Yes,"""I am IAM user and trying to hit APIRekognitionService.CreateCOllectionfor the testing in POSTMAN, but getting thisMy header request isThough it works with sameAccess Key IdandSecret KeyusingCLI(Command Line Interface).Can anyone help me to solve this problem."""
41923595,41923595,notfear,41923595,NoJoy,41923595,notlove,41923595,notsadness,41923595,notsurprise,41923595,NotAnger,41923595,NoEmotion,0,Yes,"""I'm trying to post data to Google Vision API. Butt i always get 400 response code - bad request. I have no ideas already.I have read and tried to use those links:And i came up to this:Here is my data to post:And here is my post:Here is data from console (THE CONTENT IS BLANK FOR EXAMPLE( not to post wole base64 )):And here is the response:Where is my mistake here?"""
56026129,56026129,notfear,56026129,Joy,56026129,notlove,56026129,notsadness,56026129,notsurprise,56026129,NotAnger,56026129,,1,Yes,"""I am trying to setup a boto3 client to use the AWS personalize service along the lines of what is done here:I have faithfully followed the tutorial up to this point. I have my s3 bucket set up, and I have an appropriately formatted csv.I configured my access and secret tokens and can successfully perform basic operations on my s3 bucket, so I think that part is working:When I try to create my service, things start to fail:Indeed the service name 'personalize' is missing from the list.I already tried upgradingandto their latest version and restarting my kernel.Any idea as to what to try next would be great."""
55158595,55158595,notfear,55158595,NoJoy,55158595,notlove,55158595,notsadness,55158595,surprise,55158595,NotAnger,55158595,,1,Yes,"""I'm trying to get AWS Rekognition to work with Rails 6 rc3 with photos stored in S3 via Active Storage.However the labels in the response shows 'FILTERED'Doing the same thing over aws-cli shows the labels. Why does it show 'filtered' and how can I show the labels?"""
48037316,48037316,notfear,48037316,NoJoy,48037316,notlove,48037316,notsadness,48037316,surprise,48037316,NotAnger,48037316,,1,Yes,"""I am trying to build an android application where I am usingfor detecting faces. I am followingtutorial. The problem is that, I am unable to produce thethat was supposed to be displayed on the screen after I click the button but theshows:Here is the code :MainActivity.javaThe picture is stored inlocation as. I have tried setting the types as,,but none of it works.Can anyone help me in this?"""
52186137,52186137,notfear,52186137,NoJoy,52186137,notlove,52186137,notsadness,52186137,surprise,52186137,NotAnger,52186137,,1,Yes,"""I am attempting to perform a Google reverse image search usingon an Azure app service web app.I have generated a googleCred.json, which the Google client libraries use in order to construct API requests. Google expects it to be available from an environment variable named GOOGLE_APPLICATION_CREDENTIALS.The Azure app service that runs the web app has settings that mimic environment variables for the Google client libraries. The documentation is, and I have successfully set the variable here:Furthermore, the googleCred.json file has been uploaded to the app service. Here is theI followed to use FTP and FileZilla to upload the file:Also, the file permissions are as open as they can be:However, when I access the web app in the cloud, I get the following error message:What am I doing wrong? How can I successfully use the Google Cloud Vision API on an Azure web app?"""
56014699,56014699,notfear,56014699,NoJoy,56014699,notlove,56014699,notsadness,56014699,surprise,56014699,NotAnger,56014699,,1,Yes,"""I am using google vision api for detect text in image.Now, I want to know font size of text in image. How do it calculate ?or Do google vision api support?"""
55979551,55979551,fear,55979551,NoJoy,55979551,notlove,55979551,notsadness,55979551,notsurprise,55979551,NotAnger,55979551,,1,Yes,"""I will be building an app to detect cat diseases (in their eyes) using Nativescript-Vue.I'm searching other image classifications project and plugins in Native Script but there where little to no results. I explored google vision, Microsoft custom vision, clarify, but there were no plugins ready for Native Script.I'm not so good yet to convert react native implementation and its possible counterpart to Native Script. Has anyone tried it?"""
53269405,53269405,notfear,53269405,Joy,53269405,notlove,53269405,notsadness,53269405,surprise,53269405,Anger,53269405,,3,Yes,"""Hey Stackers.I'm trying to use Rekognition via the AWS PHP SDK. I do, however have a problem with it. After a long time trying to figure out what's wrong and I still haven't figured it out.  I'm making a request as follows;That's all fine. No excepton is thrown. However, the result ofis empty. It is null. Without any error thrown. I looked it up in the documentation, and I can't find anything that would result is this behaviour.Am I doing something wrong or am I missing something?"""
53591219,53591219,notfear,53591219,NoJoy,53591219,notlove,53591219,notsadness,53591219,notsurprise,53591219,NotAnger,53591219,NoEmotion,0,Yes,"""this is my code. I'm using mobile google vision API. I'm just passing image bitmap  for scan but this method returns scanned text in wrong sequence.please tell me how to get text in proper sequence. Thank you in advance"""
33687536,33687536,notfear,33687536,NoJoy,33687536,notlove,33687536,notsadness,33687536,surprise,33687536,Anger,33687536,,2,Yes,"""I am trying to try the. I am running a simple python web server with CORS enabled. Below is my server python file with which I start the server:python-server.pyI have an index.html file in which I am sending the http request:index.htmlAfter about 30 seconds I get the connection refused response. The http request code was taken from the emotion api's page I linked earlier. I wonder whether I need a real server or is there a mistake in the code? Thanks."""
49652382,49652382,fear,49652382,NoJoy,49652382,notlove,49652382,Sadness,49652382,notsurprise,49652382,NotAnger,49652382,,2,Yes,"""Being locked on .NET 2.0, i can't use the GOOGLE VISION C# API which is only available since.NET 4.0.So I wanted to use this API with web request like this :The problem is that i permanently have a 400 return from google and after a lot of searching i can't find a solution.Can you give me a way to proceed to solve this problem please ?Thank you very much.(Sorry for bad english...)"""
44085992,44085992,notfear,44085992,NoJoy,44085992,notlove,44085992,notsadness,44085992,notsurprise,44085992,NotAnger,44085992,NoEmotion,0,Yes,"""How to get square crop hint from Google Cloud Vision?I'm setting the aspect ratio to 1 but the resulting hint is never an exact square.Below is the modified example fromchecking sample image from.The result is (zeroes are not printed):"""
38336213,38336213,notfear,38336213,NoJoy,38336213,notlove,38336213,notsadness,38336213,notsurprise,38336213,NotAnger,38336213,NoEmotion,0,Yes,"""In swift I'm using the Microsoft Cognitive Services Face API functionand trying to usewhich calls for. I need help with what to enter into the Array.According toI assumedwould work but I receive an error saying:And usinggives an error:For some reason typing ""true"" in the array give me the age attribute but all other attributes show as nil.I can't find any examples using swift online.  Any advice or pointing me in the right direction would be appreciated."""
54295015,54295015,fear,54295015,NoJoy,54295015,notlove,54295015,notsadness,54295015,notsurprise,54295015,NotAnger,54295015,,1,Yes,"""I'm using thefeature of Google Cloud Vision API. However, for some images, the JSON response I receive don't have description parameters for some entities. On looking further, I found that description is missing for the entities whose id start with ""/t/"" and description is present for most of the entities whose id starts with ""/m/"". Can anyone suggest how should I go about this? Is this a bug or is this supposed to behave like this only? Also, is there any way where I can get some more details on the entities id and their syntax?Here is the sample web detection JSON output with entity id starting with ""/t"" & ""/m"" having no description."""
40957513,40957513,notfear,40957513,NoJoy,40957513,notlove,40957513,notsadness,40957513,surprise,40957513,NotAnger,40957513,,1,Yes,"""What I am trying to do is to create a Multiple Choice Question (MCQ) generation to our fill in the gap style question generator. I need to generate distracters (Wrong answers) from the Key (correct answer). The MCQ is generated from educational texts that users input. We're trying to tackle this through combining Contextual similarity, similarity of the sentences in which the keys and the distractors occur in and Difference in term frequencies Any help? I was thinking of using big data datasets to generate related distractors such as the ones provided by google vision, I have no clue how to achieve this in python."""
55120982,55120982,fear,55120982,NoJoy,55120982,notlove,55120982,notsadness,55120982,notsurprise,55120982,NotAnger,55120982,,1,Yes,"""I would like to use Google Vision to automate the extraction of information from an id document supporting these formats:Format 1:I should be capable of getting:First Name: CARMENLast Name: MUESTRA MUESTRADate of birth: 01/01/1980DNI: 12345678AFormat 2:First Name: NOMBRELast Name: APELLIDO1 APELLIDO2Date of birth: 01/05/1972DNI: 99999999-RAlthough the text recognition of the API is quite accurate, I'm having trouble making sense of the extracted the information.The JSON response aggregates the text in different blocks informat 1for instante BLOCK 1 (ESPA A) BLOCK 2 (DOCUMENTO NACIONAL DE IDENTIDAD).The problem is the blocks seem to be kind of arbitrary, sometimes it returns different blocks, o aggregates them differently.1) What recommendations would you make to automate this process?2) Can you show an example of the processing of the response in a similar scenario?3) Is there a way to train the platform to aggregate the info according to what we want to extract?"""
47831050,47831050,notfear,47831050,NoJoy,47831050,notlove,47831050,notsadness,47831050,notsurprise,47831050,NotAnger,47831050,NoEmotion,0,Yes,"""I want to create a collection of faces from 1500 face images and thenthis collection with one reference face image. The final goal is to find which face from the collection is the most similar one to the reference face image.So I want to retrieve one number for similarity for each pair of images (reference image and one face from the collection) each time.So does this amount to 1500faces x 1similarity_metadata = 1500metadata or the similarity attribute is counted as one metadata for any number of face images?In other words, does my request amount to 1500 metadata or 1 metadata for the 1500 faces?I am using the free version and AWS specifies that:So I am asking this because I do not want to exceed the limit of 1000 face metadata each month."""
40695516,40695516,notfear,40695516,Joy,40695516,notlove,40695516,Sadness,40695516,surprise,40695516,NotAnger,40695516,,3,Yes,"""I am trying to use OCR feature in Google Vision API but not able to receive expected result. I expect to see   for German and  ,  ,  ,  ,  ,  ,  ,   for Polish in the results. Is there a way I can do it?Obtained text does not contain uni characters for many languages: Polish, German. But this languages in the list of supported languages and language was detected correctly.I use drag&drop option hereand CloudVision Android Sample. Thank you for any advices."""
50360498,50360498,notfear,50360498,NoJoy,50360498,notlove,50360498,notsadness,50360498,notsurprise,50360498,NotAnger,50360498,NoEmotion,0,Yes,"""I m new usingAmazon Rekognitionto analyze faces on a video.I m usingstartFaceSearchto start my analysis. After the job is completed successfully, I m using the JobId generated to callgetFaceSearch.On my first video analyzed, the results were as expected. But when I analyze the second example some strange behavior occurs and I can t understand why.Viewing the JSON generated as results for my second video, completely different faces are identified with the sameindex number.Please see the results below.In fact, in this video, all faces have the same index number, regardless of they are different. Any suggestions?"""
42044047,42044047,notfear,42044047,NoJoy,42044047,notlove,42044047,notsadness,42044047,notsurprise,42044047,Anger,42044047,,1,Yes,"""I am trying to reproduce in R the Microsoft Emotion API program located. I obtained my API key from Microsoft's website and plugged it into the following code (also from the above linked page:The request appears to go through successfully as the ""faceEMO"" object returns a Response 202 code which according to Microsoft's website means:However, when I open the given URL from the 'operationLocation' object, it says:This seems to indicate that my requestdidn'tgo through after all.Not sure why it would say my key is invalid. I tried to regenerate the key and run it again but received the same result. Maybe it has something to do with the fact that Microsoft gives me 2 keys? Do I need to use both?To add additional info, I also tried running the next few lines of code given from the linked web site:When I run this I'm shown a message indicating ""status Running"" and ""progress 0"" for about 30 seconds. Then it shows ""status Failed"" and stops running without giving any indication of what caused the failure."""
51746269,51746269,notfear,51746269,NoJoy,51746269,notlove,51746269,notsadness,51746269,notsurprise,51746269,NotAnger,51746269,NoEmotion,0,Yes,"""I am trying to use the Watson Visual Recognition service with the watson-developer-cloud NPM module. But I always get the following error. What am I doing wrong?I already searched for hours and found many people with the same problem, but none of the answers resolved the issue.My service authentication informations (just test data):My Node.js code to create the VisualRecognizionV3 object:I will appreciate your help!"""
48748566,48748566,notfear,48748566,Joy,48748566,notlove,48748566,notsadness,48748566,notsurprise,48748566,NotAnger,48748566,,1,Yes,"""I got an error,NameError: name 'creds' is not defined .I wanna use Google Cloud Vision API.I set up various things in Google Cloud and I downloaded google-cloud-sdk-180.0.0-darwin-x86_64.tar.gz ,and I run command,it was successful.I wrote test.pyand when I run this codes,the error happens.I wrote codes by seeing,so I rewroteerror happens google.auth.exceptions.DefaultCredentialsError: Could not automatically determine credentials. Please set GOOGLE_APPLICATION_CREDENTIALS orexplicitly create credential and re-run the application. For moreinformation, please see. . I really cannot understand why this error happens.I installed config.json & index.js & package.json in same directory as test.py but same error happens.I run commandbut zsh: command not found: gcloud error happens.How should I fix this?What is wrong in my codes?"""
52323135,52323135,notfear,52323135,NoJoy,52323135,notlove,52323135,notsadness,52323135,notsurprise,52323135,NotAnger,52323135,NoEmotion,0,Yes,"""I have a template like thisand wanted to use google vision api to extract certain fields. Example, field CPF would be 76497127887I've got a working code that looks like thiswhich gets the response but I need to find a way to search through it to get the value for the desired field. Can someone suggest a path?Thks"""
49918950,49918950,notfear,49918950,NoJoy,49918950,notlove,49918950,notsadness,49918950,notsurprise,49918950,NotAnger,49918950,NoEmotion,0,Yes,"""I've readbut it doesn't help at all.is undesirable for me because I am doing many image processing (e.g. rotating, cropping, resizing, etc.) before and during OCR. Saving them as new files and re-read them as inputs of Google Vision API is rather inefficient.Hence, I went check the documentation of posting requests directly:,and here are minimum codes to make the failure:I went to my console and see there are indeed request errors for, but I don't know what happened. Is it because the wrong format of sentin?"""
51866993,51866993,notfear,51866993,Joy,51866993,notlove,51866993,notsadness,51866993,notsurprise,51866993,NotAnger,51866993,,1,Yes,"""We've got a pretty extensive BI system built on/. We periodically add products from the Google Cloud Platform, and need to access documentation for the version of the python module we're using. Here is the relevantif it helps:"""
48188923,48188923,notfear,48188923,NoJoy,48188923,notlove,48188923,Sadness,48188923,notsurprise,48188923,NotAnger,48188923,,1,Yes,"""I am facing the problem that in some cases the image size in json is incorrect, when I am using type: ""TEXT_DETECTION"". I have figured out, that it happens when the image size differs only some pixels from a common ratio. I have tested an image in size:Google cloud vision api reports an image size ofThe strange thing is, that it always differs one pixel. But only if the image ratio is close to a common ratio. (16:9 in my case)If you use e.g. an image size 5152 x 2890 the values from the API are correct.This problem does not appear when you use  ""type"": ""DOCUMENT_TEXT_DETECTION"".I appreciate any idea how to fix this.Thanks"""
43852275,43852275,notfear,43852275,NoJoy,43852275,notlove,43852275,notsadness,43852275,notsurprise,43852275,NotAnger,43852275,NoEmotion,0,Yes,"""I'm new to raspberry pi, google cloud, python, somewhat new to linux and would like a suggestion on how to fix/debug this problem.  I'm getting an error when I install the.It seems that this installation breaks pip and pip3 on raspian.  Here's how I reproduced the problem from a fresh install of raspian:Afterwards, when I run pip, I get this:I'm not sure how to go about fixing this."""
46281898,46281898,notfear,46281898,NoJoy,46281898,notlove,46281898,notsadness,46281898,notsurprise,46281898,NotAnger,46281898,NoEmotion,0,Yes,"""I am usingin a project. My requirement is to upload a set of products to the bucket initially and when a user uploads an image to my portal he/she should get matching(similar) image/images from my bucket as a result. Is this possible?"""
40189866,40189866,notfear,40189866,NoJoy,40189866,notlove,40189866,Sadness,40189866,notsurprise,40189866,NotAnger,40189866,,1,Yes,"""I'm using google vision API for detecting names and numbers on running bibs. See below for a typical image. Any pointers of font or layout that would give the best detection result?"""
13617087,13617087,fear,13617087,NoJoy,13617087,notlove,13617087,Sadness,13617087,surprise,13617087,NotAnger,13617087,,3,Yes,"""Im using an API to CURL a submitted user image to a remote server, the response is in JSON and I'm not sure how to parse it.Here is my php CURL fileand here is a sample of the JSON data that comes back (Generic)Code:Where the json string says ""name"" I need my script to only print the username if the number (after the : is higher then a threshold (lets say .70 for now).How do I do this? I've worked with XML api's before and returning the data was simple with aCode:type thing."""
53675809,53675809,notfear,53675809,NoJoy,53675809,notlove,53675809,notsadness,53675809,notsurprise,53675809,NotAnger,53675809,NoEmotion,0,Yes,"""I'm trying to compare faces with AWS rekognition API. but somehow I'm getting ""broken pipe"" error all the time. There is no problem on aws keys and photos. I'm trying to get more info from http.post but It just says ""broken pipe"", it doesn't give any detail, unfortunately.Scenario;User takes 2 photos (working)on second taken, I will parse images to bytes (working)send bytes with standard request to aws API (doesn't work)I changed the image quality to the lowest as well, but It didn't help.Main.dart codeAWS rekognition code"""
49444278,49444278,notfear,49444278,NoJoy,49444278,notlove,49444278,notsadness,49444278,notsurprise,49444278,NotAnger,49444278,NoEmotion,0,Yes,"""I'm having a problem withusing Amazonaws-cpp-sdk. I'm gettingsegmentationfault in following program.So, how to provide an image file from my local system to amazon aws-cpp-sdk?"""
52326489,52326489,notfear,52326489,NoJoy,52326489,love,52326489,notsadness,52326489,surprise,52326489,NotAnger,52326489,,2,Yes,"""I'm exploring the Google Vision API for OCR. We have lots of forms that are computer generated and filled by users. Like the Medical Reports and Registration Forms. We need to process those images and get the character out of it. I've tried Google Vision API and its works great in case of computer generated form, but the ones filled by hand are creating issues. Like If fill the form with the data a little above the y axis the words is considered as previous/next line. Like below is the outputexpectedCode reference:Is there a way to get this in one line, or understand if its part of that line?Any other API that can help in this scenario?"""
36570132,36570132,notfear,36570132,NoJoy,36570132,notlove,36570132,notsadness,36570132,notsurprise,36570132,NotAnger,36570132,NoEmotion,0,Yes,"""I can't seem to find where to add the API key or where I need to locate to the google credentials file in my google cloud vision code:Does anyone know where I can add the API key or locate to the credentials file?EDIT: Added changes recommended by Eray Balkanli and I added my image file in the call. I'm not sure if I did it correctly:I received the following error:Does anyone know how I can solve this error?"""
53224704,53224704,notfear,53224704,Joy,53224704,love,53224704,notsadness,53224704,notsurprise,53224704,NotAnger,53224704,,2,Yes,"""So I am using Google Vision TEXT_DETECTION and the basis of it is - it reads a numberplate then covers it with a polygon using PHPGD. now that's all great but it seems the array of co-ordinates are in the wrong order and im smashing my head against the wall I hope you can help :)In the image above you can see the number plate and the polygon that surrounds it. You can see that it should be 2 squares but it is one square and a crossHere is my code where I get the coordiantes and use them to place a polygonHere is a var_dump of $points(The coordintes)"""
55956173,55956173,notfear,55956173,NoJoy,55956173,notlove,55956173,notsadness,55956173,notsurprise,55956173,NotAnger,55956173,NoEmotion,0,Yes,"""I am repeatedly getting the error:""Error in Watson Visual Recognition service: Cannot execute learning task. : this plan instance can have only 2 custom classifier(s), and 2 already exist."" It will not allow me to train my model. Can anyone help? Thank you in advance!"""
51187280,51187280,notfear,51187280,NoJoy,51187280,notlove,51187280,notsadness,51187280,surprise,51187280,NotAnger,51187280,,1,Yes,"""I am building anofflineionic application and need to be integrate it with my python script contains a standalone ML model trained and exported from the microsoft custom vision which classifies the trees.it takespicture as an inputandreturns a string.this returns an output asHow can we access the python script or how to make it as a service ?"""
51737440,51737440,notfear,51737440,Joy,51737440,notlove,51737440,notsadness,51737440,surprise,51737440,NotAnger,51737440,,2,Yes,"""I cannot get Google Vision to detect Coke logos where they are less than 10% of the screen. Logo is approximately 200x30 but it is still pretty clearly discernible to a human eye. Visa logo next to it is a bit bigger and cannot be detected as well.Anyone knows what is the minimum size for logo detection? These ones are easily recognized by mxnet.I am using the regular sample code to detect it:here is a sample image:"""
50275116,50275116,notfear,50275116,NoJoy,50275116,notlove,50275116,notsadness,50275116,surprise,50275116,NotAnger,50275116,,1,Yes,"""I am having difficulties sending requests to my spring boot application deployed in my Google Cloud Kubernetes cluster. My application receives a photo and sends it to the Google Vision API. I am using the provided client library () as explained here:On my local machine everyting works fine, I have a docker container with an env. varialbe GOOGLE_APPLICATION_CREDENTIALS pointing to my service account key file.I do not have this variable in my cluster. This is the response I am getting from my application in the Kubernetes cluster:What I am doing wrong? Thx in advance!"""
51630466,51630466,notfear,51630466,NoJoy,51630466,notlove,51630466,notsadness,51630466,notsurprise,51630466,NotAnger,51630466,NoEmotion,0,Yes,"""i want to use Aws rekognition service to detect text in image with java script..Kindly tell me procedure to do it."""
41501511,41501511,fear,41501511,NoJoy,41501511,notlove,41501511,Sadness,41501511,notsurprise,41501511,NotAnger,41501511,,2,Yes,"""I have extracted tags from the given image using Clarifai and Google Vision APIs. Similar thing I want to achieve for videos.Can anyone suggest, if there are any APIs available to do so.Thanks!"""
45484524,45484524,notfear,45484524,NoJoy,45484524,notlove,45484524,notsadness,45484524,surprise,45484524,NotAnger,45484524,,1,Yes,"""With my work team we are wondering which logos are referenced in the list (or graph) used by the Google Vision API.Apparently, there are a lot of very famous logos which are not recognized at all in pictures.For instance, on the following picture, only 5 results are returned by the Google Vision API (and ""Google"" logo does not belong to those results). Obviously, the max result parameter is already set to 40.But, here, the question is not really why the LOGO_DETECTION feature does not work well but more : ""How can we have the garantee that the logo exists in the Google Vision's database (or graph) and that it could be recognized by the API at more than 0%?""On the other hand, the logo detection feature is not free so, how can we paid without the garantee that the logo we are interested in belongs to the Google logos list (or graph)? Is there a way to check if the logo can be recognized or if there is any location where we can see all the logos referenced?"""
47872907,47872907,notfear,47872907,NoJoy,47872907,notlove,47872907,notsadness,47872907,notsurprise,47872907,NotAnger,47872907,NoEmotion,0,Yes,"""Get different result for text detection from .Net code and demo app for the same imageandthis is my code:"""
53105446,53105446,notfear,53105446,NoJoy,53105446,notlove,53105446,notsadness,53105446,notsurprise,53105446,Anger,53105446,,1,Yes,"""I'm trying to use compareFaces() function from aws Rekognition API by referencing two files in the same S3 bucket ""reconfaces"" that is in the same Region as Rekognition(I set the S3 bucket to us-east-1, and so Rekognition). I set the bucket to public for simplicity and I'm also using a user that has Full Permisions over Rekognition and S3(which wasn't necessary for this case but just to clarify it):aws-rekognition-config.jsand the index.js where I do a simple test to compare the two images in my bucket:As you can see the files exist in the bucket and it's on the same region as the one specified in the rekognition config:And the user credentials I'm using has more permissions than it needs to for this task:I also have to mention that I uploaded the files via api as well using the npm package multer-s3:and then it's applied as a middleware:I don't know if maybe the metadata is messed up by multer-s3. But I also tried to upload both of the files from the aws console in the browser, I made both files and the bucket public and I get the same error, so I doubt it has to do with multer-s3 package. The files are not corrupted or anything since I can download them and view them without any problem...I also tried using the cli and I get the same error:The guy in this video couldn't do the same as I wanted either:and this guy could using the same privileges I haveIf I throw this other operation it works:it returns:so it must be something with the compare-faces endpoint.What could be the problem?. I saw a lot of people having problems with this particular API, but most of the answers that I found here and in github issues were about both resources being operating in different regions, which is not my case.Thank you very much!"""
41527687,41527687,fear,41527687,NoJoy,41527687,notlove,41527687,notsadness,41527687,notsurprise,41527687,NotAnger,41527687,,1,Yes,"""I'm playing around with the Amazon Rekognition. I found a reallyto take an image from my webcam which works like this:I'm then trying to convert thisto a, which is what must be submitted to the Rekognition library. This is what I'm doing:However when I try and do some API call to Rekognition with the, I get an Exception:Thestate that the Java SDK will automatically base64 encode the bytes. In case, something weird was happening, I tried base64 encoding the bytes before converting:However, the same Exception ensues.Any ideas? :)"""
42733482,42733482,fear,42733482,NoJoy,42733482,notlove,42733482,notsadness,42733482,notsurprise,42733482,NotAnger,42733482,,1,Yes,"""I am using Microsoft Emotion API using python + requestsUsing the following code I am always getting a 400 error -and the input"""
51242545,51242545,fear,51242545,NoJoy,51242545,notlove,51242545,notsadness,51242545,notsurprise,51242545,NotAnger,51242545,,1,Yes,"""i have Spring-boot project, scaning the folders and indexing all finded photos with keywords from metadata.i have the next structure :when i'm trying to call Tools class ScanDirs with RecursiveTask from ImageService i have java.lang.NullPointerException: null       how right to push data to constructur ScanDirs?ImageService.class:the ScanDirs.class look like:}"""
46046085,46046085,notfear,46046085,NoJoy,46046085,notlove,46046085,notsadness,46046085,notsurprise,46046085,NotAnger,46046085,NoEmotion,0,Yes,"""I'm developer but new in Android and I need to know how can I use camera inside a Activity Layout.I know I need to use Surface View to insert camera inside an activity and currently my app is reading QR Codes with Google Vision using default camera (a button opens camera, the user takes the photo and my app perceive the activity result).But I really need to implementation that function inside app with real-time scanner.Someone can direct me?"""
48343919,48343919,notfear,48343919,NoJoy,48343919,notlove,48343919,notsadness,48343919,notsurprise,48343919,NotAnger,48343919,NoEmotion,0,Yes,"""I'm trying to get a sample for the use of the Google Vision API within Firebase Cloud Functions to work but it fails.I'm using the unmodified sample provided on Github:EDIT:Here is my source file:I've done the following steps:Created a working Firebase projectActivated the Vision API and the billing for the projectInitialized the Firebase Functions localy on my PCInstalled needed npm modules withTried to deploy withThen i got this error:So he is complaining about this line:My package.json looks like this:Nice to know:Other attempts, for example to try out Cloud Storage triggers in other functions, are working pretty well with my Firebase project. Only the Vision API gives me that much trouble.Can someone please give me a hint what went wrong with my setup?Thank you!"""
49562890,49562890,fear,49562890,NoJoy,49562890,notlove,49562890,Sadness,49562890,notsurprise,49562890,Anger,49562890,,3,Yes,"""Tenho uma quest o sobre a limita  o da Face API da Microsoft Azure, existe uma limita  o no plano standard que deixa fazer apenas 10 requisi  es por segundo. Estamos com problema quanto a esse n mero por n o atender a escalabilidade visto que queremos resultados sob demanda em um tempo aceit vel, existe alguma possibilidade de ser feito um plano diferente do standard com mais requisi  es por segundo?I have a question about the limitation of the Microsoft Azure Face API, there is a limitation in the standard plan that leaves only 10 requests per second. We have a problem with this number because it does not meet the scalability since we want results on demand in an acceptable time, is there any possibility of being made a different plan from the standard with more requisitions per second?"""
46516766,46516766,notfear,46516766,NoJoy,46516766,notlove,46516766,notsadness,46516766,notsurprise,46516766,Anger,46516766,,1,Yes,"""I'm testing the OCR with Google cloud vision and I find the results are particularly bad. My documents are in french but it misses many apostrophes and commas.For example as inputWith the codeI get the result (with errors highlighted in yellow)When I test the same image with, the result is absolutely perfect, without having to indicate the language.Has anyone come across a similar level of inaccuracy in Google Cloud Vision ?"""
56006562,56006562,notfear,56006562,NoJoy,56006562,notlove,56006562,notsadness,56006562,notsurprise,56006562,NotAnger,56006562,NoEmotion,0,Yes,"""I need to create a Driving license scanner, but I don't know how to started.The process that I need:1 - Open Camera2 - Detect Driving license 3 - Autofocus, autocrop and take the picture4 - Extract and OCR data from the driving licenseI already create an application where I crop and use google vision to OCR. My problem is detect, autofocus and autocrop only the detected document.Reference apps:Regula:BlinkID:"""
45508302,45508302,notfear,45508302,NoJoy,45508302,notlove,45508302,notsadness,45508302,notsurprise,45508302,NotAnger,45508302,NoEmotion,0,Yes,"""I ve faced such a problem:In the documentations AWS have Rekognition SDK of Unity3DBy downloading AWS Mobile SDK for Unity3D the Rekognition Amazon is absent, although it contains some other different sdks (S3, Lambda and others).Through the nuget I can t get SDK in Unity3D, because it s in conflict with Core.Even if I download version for the net35 directly, the conflict with Core arises which goes to SDK for Unity3D.SDK Rekognition for Unity3D exists?Or there is other way to connect with (refer to) Amazon Rekognition service from Unity3D?Thank you."""
53737055,53737055,notfear,53737055,NoJoy,53737055,notlove,53737055,notsadness,53737055,notsurprise,53737055,NotAnger,53737055,NoEmotion,0,Yes,"""I am using AWS Rekognition to detect faces in an image. When a face is detected it outputs bound box information so that you can use it to draw one on the image. However, these are left, top, height, and width and the numbers are decimal floats.Here is an example of the output:And to draw the boxes on the image I do this:However, the box never matches the face. Is there an easier way to convert these variables or calculate them? I have looked everywhere and could really use some guidance."""
43793934,43793934,notfear,43793934,Joy,43793934,notlove,43793934,notsadness,43793934,notsurprise,43793934,NotAnger,43793934,,1,Yes,"""Using Google vision fromI was successfully able to create aand anusingandrespectively. And then send my image using, attempting to read the digits within the image. however Google-vision has been inaccurate and I heard, fromquestion, that by setting the language to another (non-latin) language would help with this.But that is where I am stuck, I'm not sure where to set the, and yes I have seenlink to the documentation of the, but I am still confused as to where this comes in."""
42871797,42871797,notfear,42871797,NoJoy,42871797,notlove,42871797,notsadness,42871797,notsurprise,42871797,NotAnger,42871797,NoEmotion,0,Yes,"""I have an android app which on local WiFi and doesn't require an internet connection so I am looking for a solution which can scan QR codes without requiring Google Play Services as no internet connection is there so I do not want to update Google Play Services. Currently, I am doing it by using Google Vision API but somehow(if possible) I want to remove this dependency."""
40025350,40025350,notfear,40025350,NoJoy,40025350,notlove,40025350,notsadness,40025350,notsurprise,40025350,NotAnger,40025350,NoEmotion,0,Yes,"""I am building a component in Java / Maven that pulls a message off a Google PubSub Subscription, extracts the Google Cloud Storage image location from the message and calls Google Cloud Vision on the image. I have been able to get PubSub functioning in isolation and the Cloud Vision component functioning in isolation. However, when I try to run them together, I get the following error:This is the second project this has happened on; the first was a similar conflict between PubSub and Firebase. Based on my research, it appears to be a transitive dependency conflict in Guava versions, but I am stuck on how to structureto avoid this conflict (if that is indeed the cause):"""
55194095,55194095,notfear,55194095,NoJoy,55194095,notlove,55194095,notsadness,55194095,notsurprise,55194095,NotAnger,55194095,NoEmotion,0,Yes,"""I am trying to read the image properties from links stored in a csv with Google Vision and write the results back to a new column.With an adapted script of a friend of mine, I managed to read the csv, to download the picture, send it to Google, to retrieve the results - but not to write them back to the csv.Do you have any suggestions?"""
